Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
train	1203737544493584388	congressmanhice	repadamschiff	2019-12-08	-1	R	False	True	True	False	False	False	False	False
train	1204804401401155585	repmikerogersal	repjimcooper	2019-12-11	-1	R	False	False	False	False	False	True	False	False
train	1204894731718803456	mariodb	repkaygranger	2019-12-11	1	R	True	False	False	False	False	True	False	False
train	1204908423198003200	repspanberger	repmarkmeadows	2019-12-11	-1	D	False	False	False	False	False	False	False	False
train	1204925664568205312	repmikejohnson	repstevechabot	2019-12-11	1	R	False	False	False	False	False	False	False	False
train	1204960415807148032	repandybiggsaz	reparmstrongnd	2019-12-11	1	R	False	False	False	False	False	False	False	False
train	1205169935988776968	repcheri	repfinkenauer	2019-12-12	1	D	False	False	False	False	False	True	False	False
train	1221547930357850117	repdonbeyer	repjerrynadler	2020-01-26	1	D	False	False	False	False	False	False	True	False
train	1221842286998380545	senjackyrosen	senatormenendez	2020-01-27	1	D	True	False	False	False	False	False	False	False
train	1221984152960086016	senjackyrosen	senkevincramer	2020-01-27	-1	D	False	False	False	False	False	False	False	False
train	1222210226474176514	repchrispappas	senatorshaheen	2020-01-28	1	D	True	False	False	False	False	True	False	False
train	1228426453357907969	senbobcasey	jerrymoran	2020-02-14	-1	D	False	False	False	False	False	False	False	False
train	1230626740302684165	repjimbanks	repdlamborn	2020-02-20	1	R	False	False	False	False	True	False	False	False
train	1230964870444654592	repscottpeters	repjohnlewis	2020-02-21	1	D	True	False	False	False	False	True	False	False
train	1232396738595631104	senatorlankford	senjackyrosen	2020-02-25	-1	R	False	False	False	False	False	False	False	False
train	1234529489184489474	ronwyden	pattymurray	2020-03-02	1	D	True	False	False	False	True	False	False	False
train	1234621096940404737	senronjohnson	senatorbaldwin	2020-03-02	-1	R	False	False	False	False	True	False	False	False
train	1234874187250053127	senrickscott	senjackyrosen	2020-03-03	-1	R	False	False	False	False	True	True	False	False
train	1234958975847862275	repjimbanks	repgallagher	2020-03-03	1	R	False	False	False	False	False	True	False	False
train	1235660720563515403	repangiecraig	repdean	2020-03-05	1	D	True	False	False	False	True	False	False	False
train	1235939633177022464	repcartwright	repagonzalez	2020-03-06	-1	D	False	False	False	False	False	True	False	False
train	1236335229394132992	sengarypeters	repjohnlewis	2020-03-07	1	D	True	False	False	False	False	False	False	False
train	1236418905389830144	senatorbaldwin	repjohnlewis	2020-03-07	1	D	True	False	False	False	False	False	False	False
train	1237471028512768002	janschakowsky	gopleader	2020-03-10	-1	D	False	True	True	False	False	False	False	False
train	1237883502533562370	repspanberger	johncornyn	2020-03-11	-1	D	True	False	False	False	False	True	False	False
train	1239686990343409665	senamyklobuchar	sentinasmith	2020-03-16	1	D	False	False	False	False	True	False	False	False
train	1240375489539313669	repmcgovern	speakerpelosi	2020-03-18	1	D	True	False	False	False	True	True	False	False
train	1240650542390693889	repdavideprice	mariodb	2020-03-19	-1	D	False	False	False	False	False	False	False	False
train	1228086524526329856	repgallagher	repyvetteclarke	2020-02-13	-1	R	False	False	False	False	True	True	False	False
train	1201642861067931648	repbeatty	replawrence	2019-12-02	1	D	False	False	False	False	False	True	False	False
train	1226537524954386437	repdonbacon	repcarbajal	2020-02-09	-1	R	False	False	False	False	False	False	False	False
train	1225856335000023045	replucymcbath	repbrownley	2020-02-07	1	D	False	False	False	False	False	False	False	False
train	1222259475429711873	senatorlankford	senjackyrosen	2020-01-28	-1	R	False	False	False	False	False	False	False	False
train	1222282666340495360	reploritrahan	rosadelauro	2020-01-28	1	D	True	False	False	False	False	True	False	False
train	1222859926835466241	reploritrahan	reppressley	2020-01-30	1	D	True	False	False	False	False	True	False	False
train	1222893934667534336	reprichhudson	repkathleenrice	2020-01-30	-1	R	False	False	False	False	False	True	False	False
train	1222954097919299584	repbeatty	repbarbaralee	2020-01-30	1	D	True	False	False	False	False	True	False	False
train	1223026543364055040	sentedcruz	repadamschiff	2020-01-30	-1	R	False	True	True	False	False	False	False	False
train	1224406937011228672	repstevechabot	repteddeutch	2020-02-03	-1	R	True	False	False	False	False	False	False	False
train	1224794715926794240	repadriansmith	repgwenmoore	2020-02-04	-1	R	False	False	False	False	True	False	False	False
train	1224865726365863942	teammoulton	repchrisstewart	2020-02-04	-1	D	False	False	False	False	False	True	False	False
train	1225120209343799298	senatorleahy	senmikelee	2020-02-05	-1	D	False	False	False	False	False	False	False	False
train	1225144321269288962	repdwightevans	senatorromney	2020-02-05	-1	D	True	False	False	False	False	True	False	False
train	1225146141282652161	repcartwright	rephalrogers	2020-02-05	-1	D	False	False	False	False	False	False	False	False
train	1225162246743085057	repkirkpatrick	senatorromney	2020-02-05	-1	D	True	False	False	False	False	True	False	False
train	1225163694268657666	repcohen	senatorcollins	2020-02-05	-1	D	False	False	False	False	False	False	False	False
train	1225409115465363456	reprwilliams	stevescalise	2020-02-06	1	R	False	False	False	False	False	True	False	False
train	1225414582300225537	repandylevin	repaoc	2020-02-06	1	D	False	False	False	False	False	False	False	False
train	1225551189858799616	repricklarsen	susanwbrooks	2020-02-06	-1	D	False	False	False	False	False	False	False	False
train	1226498231166631936	repwilson	repgwenmoore	2020-02-09	1	D	True	False	False	False	False	False	False	False
train	1200861388387835904	repjimbanks	speakerpelosi	2019-11-30	-1	R	False	True	True	False	False	False	False	False
train	1199438615903965185	replahood	repronestes	2019-11-26	1	R	True	False	False	False	False	True	False	False
train	1199055179548692487	jerrymoran	senatortester	2019-11-25	-1	R	False	False	False	False	False	True	False	False
train	1171853413107191808	repsusielee	repriggleman	2019-09-11	-1	D	False	False	False	False	False	False	False	False
train	1172222595468603394	repbobgibbs	speakerpelosi	2019-09-12	-1	R	False	True	True	False	False	False	False	False
train	1172613577737420800	sensherrodbrown	senrobportman	2019-09-13	-1	D	False	False	False	False	False	False	False	False
train	1174321424842002433	repmcgovern	chelliepingree	2019-09-18	1	D	False	False	False	False	True	False	False	False
train	1174346516829483009	repbera	repkimschrier	2019-09-18	1	D	False	False	False	False	True	False	False	False
train	1174493580938924032	repsarbanes	repdougcollins	2019-09-18	-1	D	False	False	False	False	True	False	False	False
train	1174699314096037888	reptjcox	repdesaulnier	2019-09-19	1	D	False	False	False	False	False	False	False	False
train	1174740896992112640	repveasey	whipclyburn	2019-09-19	-1	R	False	False	False	False	False	False	True	False
train	1174742087469797378	repchuck	speakerpelosi	2019-09-19	-1	R	False	False	False	False	True	False	False	False
train	1174752678016180224	senatorromney	senjeffmerkley	2019-09-19	-1	R	False	False	False	False	True	False	False	False
train	1175074786881486848	reprutherfordfl	repallawsonjr	2019-09-20	-1	R	False	False	False	False	False	True	False	False
train	1175079888619024384	repswalwell	gopleader	2019-09-20	-1	D	False	True	True	False	False	False	False	False
train	1175099553172901889	mikecrapo	senamyklobuchar	2019-09-20	-1	R	False	False	False	False	False	True	False	False
train	1176663424027308032	repcarolmiller	speakerpelosi	2019-09-24	-1	R	False	False	False	False	True	False	False	False
train	1176975068322312193	reppeteaguilar	normajtorres	2019-09-25	1	D	False	False	False	False	False	True	False	False
train	1177278779128987648	repdavid	repdlesko	2019-09-26	1	R	True	False	False	False	False	True	False	False
train	1178749269320372225	repjoeneguse	reparmstrongnd	2019-09-30	-1	D	False	False	False	False	False	True	False	False
train	1171513426901778437	repgregpence	speakerpelosi	2019-09-10	-1	R	False	False	False	False	True	False	False	False
train	1179415003805474819	usreplong	speakerpelosi	2019-10-02	-1	R	False	True	False	False	False	False	False	False
train	1171480862740762625	repgregpence	speakerpelosi	2019-09-10	-1	R	False	False	False	False	True	False	False	False
train	1171074810136408064	chelliepingree	repnewhouse	2019-09-09	-1	D	False	False	False	False	False	False	False	False
train	1157370099881402368	senatorbraun	senjoniernst	2019-08-02	1	R	False	False	False	False	True	False	False	False
train	1157383085857656833	repdonbacon	repjimbaird	2019-08-02	1	R	False	False	False	False	False	True	False	False
train	1159168175059165184	repjimcooper	repmiketurner	2019-08-07	-1	D	False	False	False	False	False	False	False	False
train	1159541850014932993	donaldnorcross	repbrianfitz	2019-08-08	-1	D	False	False	False	False	False	False	False	False
train	1159600676479143941	replucymcbath	repthompson	2019-08-08	1	D	False	False	False	False	False	True	False	False
train	1159917907956162566	jim_jordan	repjerrynadler	2019-08-09	-1	R	False	False	False	False	True	False	False	False
train	1160231886880485382	repbrianfitz	donaldnorcross	2019-08-10	-1	R	False	False	False	False	False	True	False	False
train	1160954676482908160	repdeanphillips	repangiecraig	2019-08-12	1	D	False	False	False	False	False	False	False	False
train	1161660864275070976	reprutherfordfl	repronkind	2019-08-14	-1	R	False	False	False	False	True	False	False	False
train	1162029688111403009	repanthonybrown	speakerpelosi	2019-08-15	1	D	False	False	False	False	False	False	False	False
train	1162035965231337473	reprutherfordfl	repjimmypanetta	2019-08-15	-1	R	True	False	False	False	False	False	False	False
train	1162371807158177796	senwarren	repdebhaaland	2019-08-16	1	D	False	False	False	False	False	False	False	False
train	1162453957798768640	donaldnorcross	repjerrynadler	2019-08-16	1	D	True	False	False	False	False	False	False	False
train	1163130690365460480	reprutherfordfl	usrepkcastor	2019-08-18	-1	R	False	False	False	False	True	True	False	False
train	1164642221834100737	senmarkey	senjohnthune	2019-08-22	-1	D	False	False	False	False	False	False	False	False
train	1164997231252004864	gracenapolitano	repjudychu	2019-08-23	1	D	True	False	False	False	False	False	False	False
train	1166879709873016832	senbooker	senatorisakson	2019-08-28	-1	D	True	False	False	False	False	True	False	False
train	1171414632684240897	repdavidtrone	repsherrill	2019-09-10	1	D	False	False	False	False	True	False	False	False
train	1240661893666258944	sentedcruz	senatorshaheen	2020-03-19	-1	R	False	False	False	False	False	False	False	False
train	1179425983805431809	repfredupton	repdebdingell	2019-10-02	-1	R	False	False	False	False	False	False	False	False
train	1180223869145288709	repmaxrose	repgilcisneros	2019-10-04	1	D	True	False	False	False	False	True	False	False
train	1194641943789223938	repandybiggsaz	repdevinnunes	2019-11-13	1	R	False	False	False	False	False	False	False	False
train	1194722901188059139	repmarkgreen	repadamschiff	2019-11-13	-1	R	False	True	True	False	False	False	False	False
train	1195125716813107201	repfletcher	repmullin	2019-11-14	-1	D	False	False	False	False	False	False	False	False
train	1195384305121398785	martinheinrich	repdebhaaland	2019-11-15	1	D	False	False	False	False	False	False	False	False
train	1195392093084147712	jerrymoran	senatorbaldwin	2019-11-15	-1	R	False	False	False	False	False	False	False	False
train	1195429905724559360	repbrianbabin	repadamschiff	2019-11-15	-1	R	False	True	True	False	False	False	False	False
train	1195438035564978177	reparrington	repchiproy	2019-11-15	1	R	False	False	False	False	True	True	False	False
train	1195496357559185409	jim_jordan	repadamschiff	2019-11-15	-1	R	False	False	False	False	False	False	False	False
train	1196245893680422913	lisamurkowski	senwarren	2019-11-17	-1	R	True	False	False	False	False	False	False	False
train	1196552078883270656	reprobwoodall	rephankjohnson	2019-11-18	-1	R	False	False	False	False	False	False	False	False
train	1196804620129112064	repmarkpocan	senwarren	2019-11-19	1	D	False	False	False	False	True	False	False	False
train	1196914912943050758	repgallagher	repjasoncrow	2019-11-19	-1	R	True	False	False	False	False	False	False	False
train	1197241112890683400	repleezeldin	repmiketurner	2019-11-20	1	R	False	False	False	False	True	False	False	False
train	1197257869147684867	repronwright	repveasey	2019-11-20	1	R	False	False	False	False	False	False	False	False
train	1197288290694684674	johncornyn	senjoniernst	2019-11-20	1	R	True	False	False	False	False	True	False	False
train	1197604687786184705	repveasey	repronwright	2019-11-21	1	R	False	False	False	False	False	True	False	False
train	1199025396710363136	ronwyden	chuckgrassley	2019-11-25	-1	D	True	False	False	False	False	False	False	False
train	1194284242794098688	congressmangt	speakerpelosi	2019-11-12	-1	R	False	True	True	False	False	False	False	False
train	1179911676537327616	jim_jordan	repadamschiff	2019-10-03	-1	R	False	True	True	False	False	False	False	False
train	1193554154309992448	replowenthal	senatortomudall	2019-11-10	1	D	False	False	False	False	False	True	False	False
train	1191759742559014912	repchuck	repkaygranger	2019-11-05	1	R	True	False	False	False	False	False	False	False
train	1180948403330535424	repleezeldin	repadamschiff	2019-10-06	-1	R	False	True	True	False	False	False	False	False
train	1181363546933940224	repdelbene	speakerpelosi	2019-10-07	1	D	False	False	False	False	True	False	False	False
train	1182014507754938370	repgwenmoore	senronjohnson	2019-10-09	-1	D	False	False	False	False	True	False	False	False
train	1184472243742629888	repgosar	repandybiggsaz	2019-10-16	1	R	False	False	False	False	False	True	False	False
train	1184553406481850368	repsarbanes	robwittman	2019-10-16	-1	D	False	False	False	False	False	False	False	False
train	1184884069538156544	repdavidtrone	repdelgado	2019-10-17	1	D	True	False	False	False	False	False	False	False
train	1184934265122967562	senatorrisch	senatormenendez	2019-10-17	-1	R	False	False	False	False	False	False	False	False
train	1185258557333217282	repdlesko	stevescalise	2019-10-18	1	R	True	False	False	False	False	False	False	False
train	1186316772582010882	repfredkeller	repadamschiff	2019-10-21	-1	R	False	True	True	False	False	False	False	False
train	1186446006101123072	jim_jordan	repadamschiff	2019-10-21	-1	R	False	True	True	False	False	False	False	False
train	1187005813237473280	jerrymoran	senatorsinema	2019-10-23	-1	R	False	False	False	False	True	False	False	False
train	1187099849688342529	reprussfulcher	stevescalise	2019-10-23	1	R	False	False	False	False	False	False	False	False
train	1187469112487772162	repjeffduncan	repcloudtx	2019-10-24	1	R	False	False	False	False	True	False	False	False
train	1188865866689110026	lisamurkowski	sentinasmith	2019-10-28	-1	R	True	False	False	False	True	False	False	False
train	1189002889253081089	repjoshg	repstefanik	2019-10-28	-1	D	True	False	False	False	False	True	False	False
train	1189255555623374859	repchrispappas	senatorshaheen	2019-10-29	1	D	False	False	False	False	False	True	False	False
train	1189963598732386305	lisamurkowski	senbobcasey	2019-10-31	-1	R	False	False	False	False	False	False	False	False
train	1192088503879979008	repkclark	lindseygrahamsc	2019-11-06	-1	D	False	True	True	False	False	False	False	False
train	1240741744813228033	repmccaul	speakerpelosi	2020-03-19	-1	R	False	False	False	False	True	False	False	False
train	1241026043139559427	usrepmikedoyle	reptimryan	2020-03-20	1	D	False	False	False	False	False	False	False	False
train	1241545310570086400	normajtorres	repdesaulnier	2020-03-21	1	D	False	False	False	False	False	False	True	False
train	1286433208083656705	repcasten	senduckworth	2020-07-23	1	D	False	False	False	False	False	False	False	False
train	1286468138297520128	repdebhaaland	repnewhouse	2020-07-23	-1	D	False	False	False	False	False	True	False	False
train	1286732884775141376	reprwilliams	speakerpelosi	2020-07-24	-1	R	False	True	True	False	False	False	False	False
train	1286771134697005056	michaelcburgess	stevescalise	2020-07-24	1	R	True	False	False	False	True	False	False	False
train	1287889877015629825	sentedcruz	speakerpelosi	2020-07-27	-1	R	False	True	True	False	False	False	False	False
train	1288229341625819138	repmarkpocan	repjayapal	2020-07-28	1	D	True	True	False	False	False	False	False	False
train	1288260679342923776	repcasten	repgarretgraves	2020-07-28	-1	D	False	True	False	False	False	False	False	False
train	1289258350920658945	reptedbudd	repdlesko	2020-07-31	1	R	False	False	False	False	True	False	False	False
train	1289615844868157442	repronwright	gopleader	2020-08-01	1	R	True	False	False	False	True	False	False	False
train	1290716634810785792	repbalderson	repangiecraig	2020-08-04	-1	R	True	False	False	False	False	False	False	False
train	1290720140758319104	senatortester	chuckgrassley	2020-08-04	-1	D	False	False	False	False	False	False	False	False
train	1291062143668944897	senthomtillis	johncornyn	2020-08-05	1	R	False	False	False	False	False	False	False	False
train	1291516995129622528	ilhan	repthompson	2020-08-06	1	D	False	False	False	False	False	True	False	False
train	1291751979610525701	chrismurphyct	senmikelee	2020-08-07	-1	D	False	False	False	False	False	False	False	False
train	1291782171041112066	repdavidtrone	reprickcrawford	2020-08-07	-1	D	False	False	False	False	True	False	False	False
train	1291800967369949185	joaquincastrotx	bradsherman	2020-08-07	1	D	False	False	False	False	True	False	False	False
train	1291810800538189825	repdannydavis	repwalorski	2020-08-07	-1	D	False	False	False	False	False	True	False	False
train	1286012425200861189	senjackyrosen	senatorfischer	2020-07-22	-1	D	False	False	False	False	False	False	False	False
train	1291876037496905728	sentinasmith	senwarren	2020-08-07	1	D	False	False	False	False	True	False	False	False
train	1285994081521487872	repjimcooper	repgracemeng	2020-07-22	1	D	True	False	False	False	True	False	False	False
train	1285672151664795648	senatorleahy	senmikelee	2020-07-21	-1	D	False	False	False	False	False	False	False	False
train	1280184461955674112	senbooker	billpascrell	2020-07-06	1	D	False	False	False	False	False	True	False	False
train	1280198088850845698	frankpallone	billpascrell	2020-07-06	1	D	True	False	False	False	False	True	False	False
train	1280947467635343361	repbalderson	senrobportman	2020-07-08	1	R	False	False	False	False	True	False	False	False
train	1280955381490110465	repgolden	mikekellypa	2020-07-08	-1	D	False	False	False	False	False	False	False	False
train	1281267302844039172	repbalderson	repangiecraig	2020-07-09	-1	R	False	False	False	False	True	False	False	False
train	1281630065789407232	senjohnbarrasso	speakerpelosi	2020-07-10	-1	R	False	True	True	False	False	False	False	False
train	1281697316831985664	repdavidtrone	whipclyburn	2020-07-10	1	D	True	False	False	False	False	False	False	False
train	1282693789149065222	repdonbacon	repanthonybrown	2020-07-13	-1	R	False	False	False	False	False	False	False	False
train	1283092114319048711	repspanberger	repmgriffith	2020-07-14	-1	D	False	False	False	False	True	False	True	False
train	1283119824231714816	repjamescomer	congressmanhice	2020-07-14	1	R	False	False	False	False	False	True	False	False
train	1283421581553934336	rephagedorn	repcolinallred	2020-07-15	-1	R	False	False	False	False	False	True	False	False
train	1283488060462817280	senatorcollins	senjackreed	2020-07-15	-1	R	False	False	False	False	True	False	False	False
train	1284151237424877568	repmichaelguest	speakerpelosi	2020-07-17	-1	R	False	False	False	False	True	False	False	False
train	1284506650460782592	repraskin	repjohnlewis	2020-07-18	1	D	True	False	False	False	False	False	True	False
train	1285347257060134913	senduckworth	senatordurbin	2020-07-20	1	D	False	False	False	False	True	False	False	False
train	1285357821966442497	reprokhanna	repmarkpocan	2020-07-20	1	D	False	False	False	False	False	False	False	False
train	1285604394252345345	repgwenmoore	repaoc	2020-07-21	1	D	True	False	False	False	True	False	False	False
train	1285747221892390912	jerrymoran	senatortester	2020-07-21	-1	R	True	False	False	False	True	False	False	False
train	1278793626164826112	repcasten	repmikelevin	2020-07-02	1	D	False	False	False	False	False	False	False	False
train	1292839855827845120	repmarkgreen	speakerpelosi	2020-08-10	-1	R	False	True	True	False	False	False	False	False
train	1293646232196448261	senatorbraun	warrendavidson	2020-08-12	1	R	False	False	False	False	True	False	False	False
train	1306341880494469120	repandybiggsaz	repjimbanks	2020-09-16	1	R	True	False	False	False	False	True	False	False
train	1306415964997791744	repbobbyrush	repjayapal	2020-09-16	1	D	True	False	False	False	False	True	False	False
train	1306594261471698950	repjerrynadler	repgracemeng	2020-09-17	1	D	False	False	False	False	True	False	False	False
train	1306988049147015174	repmckinley	repcleaver	2020-09-18	-1	R	True	False	False	False	False	True	False	False
train	1306989686309740544	reptedbudd	janschakowsky	2020-09-18	-1	R	False	False	False	False	True	False	False	False
train	1308062008575692805	repgosar	reptjcox	2020-09-21	-1	R	True	False	False	False	False	False	False	False
train	1308066706770636800	repdankildee	repjackbergman	2020-09-21	-1	D	False	False	False	False	False	True	False	False
train	1308150027500617728	repdavejoyce	repdebhaaland	2020-09-21	-1	R	True	False	False	False	False	True	False	False
train	1308165203884937217	senatorlankford	senatortimscott	2020-09-21	1	R	False	False	False	False	False	True	False	False
train	1308174175228563457	repdonbeyer	repjohnkatko	2020-09-21	-1	D	False	False	False	False	True	False	False	False
train	1308399241744834560	senjoniernst	speakerpelosi	2020-09-22	-1	R	False	True	True	False	False	False	False	False
train	1309180444076892160	repstephmurphy	repbrianfitz	2020-09-24	-1	D	False	False	False	False	False	False	False	False
train	1309578230870036481	peterwelch	repkarenbass	2020-09-25	1	D	False	False	False	False	False	False	False	False
train	1310998677381697536	jefffortenberry	chelliepingree	2020-09-29	-1	R	False	False	False	False	True	False	False	False
train	1311024362015862792	chelliepingree	jefffortenberry	2020-09-29	-1	D	True	False	False	False	False	True	False	False
train	1311090658401308673	repscottpeters	repgusbilirakis	2020-09-29	-1	D	False	False	False	False	False	True	False	False
train	1311335220579315713	repbonamici	repdebhaaland	2020-09-30	1	D	True	False	False	False	True	False	False	False
train	1306265785120313346	reprussfulcher	repandybiggsaz	2020-09-16	1	R	True	False	False	False	False	False	False	False
train	1292949261970268161	repbrianbabin	speakerpelosi	2020-08-10	-1	R	False	True	True	False	False	False	False	False
train	1305968511894925317	repjerrynadler	repteddeutch	2020-09-15	1	D	True	False	False	False	True	False	False	False
train	1305954083778551815	billpascrell	jahimes	2020-09-15	1	D	False	False	False	False	False	True	False	False
train	1293902004402753536	reprutherfordfl	repstephmurphy	2020-08-13	-1	R	False	False	False	False	False	True	False	False
train	1293960213981274112	repbencline	repdeanphillips	2020-08-13	-1	R	True	False	False	False	False	True	False	False
train	1293966869922291716	repdeanphillips	repbencline	2020-08-13	-1	D	False	False	False	False	True	True	False	False
train	1296545580622192641	reppeterdefazio	repseanmaloney	2020-08-20	1	D	False	False	False	False	False	False	False	False
train	1298009483948548102	marshablackburn	senduckworth	2020-08-24	-1	R	True	False	False	False	False	True	False	False
train	1298681563182399488	repjamescomer	virginiafoxx	2020-08-26	1	R	True	False	False	False	False	True	False	False
train	1299470372878929923	repslotkin	repsherrill	2020-08-28	1	D	False	False	False	False	True	False	False	False
train	1300882288440422409	senfeinstein	senjeffmerkley	2020-09-01	1	D	False	False	False	False	False	True	False	False
train	1301251204492787712	repmikelevin	repkarenbass	2020-09-02	1	D	False	False	False	False	True	False	False	False
train	1301466889118527488	repthomasmassie	speakerpelosi	2020-09-03	-1	R	False	True	True	False	False	False	False	False
train	1301994708164653056	repjimmypanetta	repdavejoyce	2020-09-04	-1	D	False	False	False	False	False	True	False	False
train	1303396243293569027	repbrianfitz	repjoshg	2020-09-08	-1	R	False	False	False	False	False	True	False	False
train	1303799143169699843	senstabenow	senduckworth	2020-09-09	1	D	False	False	False	False	False	False	False	False
train	1304163943997415425	reppressley	repbarbaralee	2020-09-10	1	D	True	False	False	False	False	True	False	False
train	1304830299038273536	repdonbacon	repcarbajal	2020-09-12	-1	R	True	False	False	False	False	False	False	False
train	1305190215028441093	repjimbanks	sentomcotton	2020-09-13	1	R	False	False	False	False	False	False	False	False
train	1305536787272445952	repjayapal	repdebdingell	2020-09-14	1	D	False	False	False	False	True	False	False	False
train	1305963347637137409	repbrianbabin	speakerpelosi	2020-09-15	-1	R	False	True	True	False	False	False	False	False
train	1157071116319502343	reploritrahan	reppressley	2019-08-01	1	D	True	False	False	False	False	True	False	False
train	1278469201028661250	senjackyrosen	senstabenow	2020-07-01	1	D	False	False	False	False	False	True	False	False
train	1276227429988786177	repdesaulnier	congressmangt	2020-06-25	-1	D	False	False	False	False	True	False	False	False
train	1252381660932304899	repfilemonvela	senrickscott	2020-04-20	-1	D	False	False	False	False	True	False	False	False
train	1253025266483580928	repdwightevans	mikekellypa	2020-04-22	-1	D	False	False	False	False	False	False	False	False
train	1253385536229847043	bettymccollum04	senwarren	2020-04-23	1	D	False	False	False	False	False	False	True	False
train	1253746254473027585	repbonamici	repadams	2020-04-24	1	D	False	False	False	False	False	False	False	False
train	1254056090213457920	repjoshg	repfredupton	2020-04-25	-1	D	False	False	False	False	False	False	False	False
train	1254863915391090688	repanniekuster	repjohnkatko	2020-04-27	-1	D	True	False	False	False	False	True	False	False
train	1255493945863426050	repdianadegette	repfredupton	2020-04-29	-1	D	False	False	False	False	True	False	False	False
train	1255495467888185344	repdebdingell	reprashida	2020-04-29	1	D	False	False	False	False	False	False	False	False
train	1256288660942700545	repmarkpocan	repdankildee	2020-05-01	1	D	False	False	False	False	False	True	False	False
train	1256316712858685440	reptimryan	reprokhanna	2020-05-01	1	D	True	False	False	False	True	False	False	False
train	1256610422020431872	senbillcassidy	senatormenendez	2020-05-02	-1	R	False	False	False	False	True	False	False	False
train	1256721421755179009	repbillfoster	gopleader	2020-05-02	-1	D	False	True	True	False	False	False	False	False
train	1256981919931092992	congmikesimpson	senatorrisch	2020-05-03	1	R	True	False	False	False	False	True	False	False
train	1257360747249762305	reppressley	repjohnlewis	2020-05-04	1	D	True	False	False	False	False	False	False	False
train	1257700837046071296	repgracemeng	repaoc	2020-05-05	1	D	False	False	False	False	True	False	False	False
train	1258194181048225792	repdebhaaland	reprokhanna	2020-05-06	1	D	False	False	False	False	True	False	False	False
train	1258442768076201987	janschakowsky	repjohnlarson	2020-05-07	1	D	False	False	False	False	True	False	False	False
train	1252328181673136130	senjackyrosen	senatorlankford	2020-04-20	-1	D	False	False	False	False	True	False	False	False
train	1258475694138503169	repadams	rephartzler	2020-05-07	-1	D	False	False	False	False	False	True	False	False
train	1250921797714948098	marshablackburn	sentomcotton	2020-04-16	1	R	True	False	False	False	False	False	False	False
train	1250139761404194820	pattymurray	senatorcantwell	2020-04-14	1	D	False	False	False	False	False	False	False	False
train	1241799408456515585	senatorsinema	repandybiggsaz	2020-03-22	-1	D	False	False	False	False	False	False	False	False
train	1242152142615523329	rephagedorn	senamyklobuchar	2020-03-23	-1	R	False	False	False	False	True	False	True	False
train	1242163407345856514	repwesterman	speakerpelosi	2020-03-23	-1	R	False	False	False	False	True	False	False	False
train	1242541782564589570	repmarkgreen	senschumer	2020-03-24	-1	R	False	False	False	False	False	False	False	False
train	1242849102620229633	reprubengallego	repgonzalez	2020-03-25	1	D	False	False	False	False	True	False	False	False
train	1242860183761702917	repchiproy	speakerpelosi	2020-03-25	-1	R	False	True	True	False	False	False	False	False
train	1242988454117617665	repbillfoster	repgracemeng	2020-03-25	1	D	False	False	False	False	False	True	False	False
train	1243947221550333953	repdonbacon	senatorfischer	2020-03-28	1	R	False	False	False	False	False	False	False	False
train	1244772962047340544	reppressley	senwarren	2020-03-30	1	D	False	False	False	False	True	False	False	False
train	1245050755133956097	repmarkgreen	speakerpelosi	2020-03-31	-1	R	False	True	True	False	False	False	False	False
train	1247566044039962626	repgilcisneros	reprubengallego	2020-04-07	1	D	False	False	False	False	False	True	False	False
train	1247673166685667330	senbobcasey	jimlangevin	2020-04-07	1	D	False	False	False	False	True	False	False	False
train	1248281305885835266	reptimryan	reprokhanna	2020-04-09	1	D	False	False	False	False	False	False	False	False
train	1248969395872956421	senatordurbin	senduckworth	2020-04-11	1	D	False	False	False	False	False	True	False	False
train	1249032464955092992	repdonbeyer	repadamschiff	2020-04-11	1	D	False	False	False	False	True	False	False	False
train	1249898872786300928	repspeier	repdesaulnier	2020-04-13	1	D	False	False	False	False	False	True	False	False
train	1250096749236162562	repfredkeller	repkenbuck	2020-04-14	1	R	False	False	False	False	False	True	False	False
train	1250810471919292418	reprutherfordfl	speakerpelosi	2020-04-16	-1	R	False	True	True	False	False	False	False	False
train	1277618714423234566	congressmanraja	repadamschiff	2020-06-29	1	D	True	False	False	False	True	False	False	False
train	1258756850285252608	repdean	repdonbeyer	2020-05-08	1	D	False	False	False	False	False	False	False	False
train	1259984478631575552	greschenthaler	replizcheney	2020-05-11	1	R	False	False	False	False	True	True	False	False
train	1268696549187518464	repricklarsen	repwilson	2020-06-04	1	D	True	False	False	False	False	False	False	False
train	1270464313916940288	marshablackburn	sentomcotton	2020-06-09	1	R	False	False	False	False	True	False	False	False
train	1270526067263111168	senbooker	senstabenow	2020-06-09	1	D	True	False	False	False	False	True	False	False
train	1271142343287201797	repralphnorman	gopleader	2020-06-11	1	R	False	False	False	False	False	False	False	False
train	1272590083129049093	repsamgraves	rodneydavis	2020-06-15	1	R	True	False	False	False	True	False	False	False
train	1273067587023392769	reprichhudson	repandybarr	2020-06-16	1	R	False	False	False	False	False	False	True	False
train	1273270598974738432	repjimmygomez	repandybarr	2020-06-17	-1	D	False	False	False	False	False	False	True	False
train	1273307952020180994	reprobinkelly	repandybarr	2020-06-17	-1	D	False	False	False	False	False	False	True	False
